,brand_name,os,screen_size,4g,5g,main_camera_mp,selfie_camera_mp,int_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price
1681,Motorola,Android,15.29,yes,no,13.0,12.0,64.0,4.0,3000.0,176.0,2019,390,4.711240449715158,5.697663793648024
1682,Motorola,Android,15.29,yes,no,13.0,8.0,64.0,4.0,4000.0,186.0,2019,292,4.426641427432833,4.779039455967062
1683,Motorola,Android,15.29,yes,no,13.0,8.0,64.0,4.0,4000.0,186.0,2019,228,4.598346960639966,4.779039455967062
1684,Motorola,Android,15.29,yes,no,12.0,8.0,64.0,4.0,5000.0,193.0,2019,280,4.670021158307708,5.346535938818511
1685,Motorola,Android,15.29,yes,no,12.0,12.0,64.0,4.0,5000.0,205.0,2018,373,4.673296015035692,5.593595515621446
1686,Motorola,Android,15.32,yes,no,13.0,25.0,64.0,4.0,4000.0,188.0,2019,205,4.824305715904762,5.135327738053574
1687,Motorola,Android,15.32,yes,no,13.0,25.0,64.0,4.0,4000.0,188.0,2019,216,4.948334267898876,5.135327738053574
1688,Motorola,Android,15.32,yes,no,13.0,12.0,128.0,4.0,3500.0,176.0,2019,491,4.762430312186675,5.047545648116353
1689,Motorola,Android,15.32,yes,no,13.0,12.0,128.0,4.0,3500.0,176.0,2019,481,4.789489745444719,5.047545648116353
1690,Motorola,Android,15.32,yes,no,13.0,25.0,128.0,4.0,3500.0,180.0,2019,320,4.904978438237713,5.110480629065972
1691,Motorola,Android,15.32,yes,no,13.0,25.0,128.0,4.0,3500.0,180.0,2019,200,4.774744169959543,5.110480629065972
1692,Motorola,Android,15.34,yes,no,13.0,8.0,32.0,3.0,4000.0,189.4,2020,349,4.349245145149502,5.135739611790679
1693,Motorola,Android,15.34,yes,no,13.0,8.0,32.0,3.0,4000.0,189.4,2020,101,4.579031528378397,5.135739611790679
1694,Motorola,Android,15.34,yes,no,13.0,16.0,64.0,4.0,5000.0,197.0,2020,202,4.718498871295094,4.996874378846218
1695,Motorola,Android,15.34,yes,no,13.0,16.0,64.0,4.0,5000.0,197.0,2020,364,4.743278588105721,4.996874378846218
1696,Motorola,Android,15.34,yes,no,13.0,16.0,64.0,4.0,5000.0,199.0,2020,97,4.652530757347929,5.358894928433641
1697,Motorola,Android,15.34,yes,no,13.0,16.0,64.0,4.0,5000.0,199.0,2020,156,4.650717000944062,5.358894928433641
1698,Motorola,Android,15.34,yes,no,48.0,25.0,128.0,4.0,3600.0,165.0,2019,371,5.32593253358101,5.541224328703197
1699,Motorola,Android,15.34,yes,no,48.0,25.0,128.0,4.0,3600.0,165.0,2019,422,5.331026540957741,5.541224328703197
1700,Motorola,Android,15.34,yes,no,48.0,16.0,128.0,4.0,4000.0,192.0,2020,186,4.670489652108734,5.110480629065972
1701,Motorola,Android,15.34,yes,no,48.0,16.0,128.0,4.0,4000.0,192.0,2020,176,4.876494191827054,5.110480629065972
1702,Motorola,Android,15.37,yes,no,48.0,8.0,64.0,4.0,5000.0,200.0,2020,352,4.45457982735559,4.807294370078226
1703,Motorola,Android,15.37,yes,no,48.0,8.0,64.0,4.0,5000.0,200.0,2020,277,4.464527856185625,4.807294370078226
1704,Motorola,Android,15.37,yes,no,13.0,16.0,128.0,4.0,4000.0,210.0,2019,506,4.964242254526545,5.537924643892912
1705,Motorola,Android,15.37,yes,no,13.0,16.0,128.0,4.0,4000.0,210.0,2019,266,4.799090878625398,5.537924643892912
1706,Motorola,Android,15.37,yes,no,13.0,16.0,128.0,6.0,5000.0,210.0,2020,242,4.829672813339932,5.704848572838198
1707,Motorola,Android,15.37,yes,no,13.0,16.0,128.0,6.0,5000.0,210.0,2020,92,5.034156489137602,5.697294808520646
1708,Motorola,Android,15.42,yes,yes,13.0,25.0,256.0,12.0,5000.0,203.0,2020,220,5.186882886101731,7.090784918359772
1709,Motorola,Android,15.42,yes,yes,13.0,25.0,256.0,12.0,5000.0,203.0,2020,188,5.63981268065158,7.087982978519514
1710,Motorola,Android,16.23,yes,no,13.0,25.0,128.0,4.0,4000.0,190.0,2019,431,5.245812812565887,5.681025487533585
1711,Motorola,Android,16.23,yes,no,13.0,25.0,128.0,4.0,4000.0,190.0,2019,348,4.835329072196206,5.681025487533585
1712,Nokia,Android,10.16,no,no,3.15,1.6,16.0,4.0,1500.0,128.7,2014,903,3.3090820927543496,4.79081953287472
1713,Nokia,Android,10.16,no,no,3.15,1.6,16.0,4.0,1500.0,128.7,2014,645,3.607940511608584,4.595321849933277
1714,Nokia,Android,10.24,no,no,5.0,0.3,16.0,4.0,1800.0,150.0,2014,571,3.883829271057364,4.485372622532496
1715,Nokia,Android,10.29,yes,no,5.0,2.0,32.0,4.0,2150.0,160.0,2018,601,3.934957976710642,4.613039144366787
1716,Nokia,Android,12.7,no,no,5.0,2.0,16.0,4.0,2000.0,190.0,2014,1093,3.696351468952637,4.61274145148441
1717,Nokia,Android,12.7,yes,no,8.0,8.0,16.0,4.0,2630.0,140.0,2017,745,4.371597439183343,4.875044639789907
1718,Nokia,Android,12.7,yes,no,8.0,5.0,32.0,4.0,4100.0,161.0,2017,564,4.154969184038536,4.690613667805559
1719,Nokia,Android,12.75,yes,no,13.0,8.0,16.0,4.0,3000.0,160.0,2017,821,4.460606734796738,4.947695494322382
1720,Nokia,Android,12.75,yes,no,13.0,8.0,32.0,4.0,2990.0,138.3,2018,469,4.415340513703815,5.01674989509611
1721,Nokia,Android,12.75,yes,no,16.0,5.0,64.0,4.0,3000.0,160.0,2017,597,4.612939923252452,5.512783376668558
1722,Nokia,Android,12.78,yes,no,13.0,13.0,128.0,4.0,3090.0,160.0,2017,558,5.1266983328872175,5.801634874823706
1723,Nokia,Android,12.83,yes,no,16.0,8.0,32.0,4.0,2970.0,160.0,2018,586,4.567364471252192,5.189227683960333
1724,Nokia,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3000.0,169.0,2017,540,4.508769411701737,5.081155886911374
1725,Nokia,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3000.0,172.0,2018,611,4.729421148325948,5.436687035812809
1726,Nokia,Android,12.83,yes,no,8.0,5.0,32.0,4.0,4000.0,174.0,2018,635,4.02266952551521,4.602065371034612
1727,Nokia,Android,12.83,yes,no,8.0,5.0,128.0,4.0,3260.0,177.0,2018,604,5.124618527044968,6.309590951933838
1728,Nokia,Android,12.9,yes,no,8.0,16.0,64.0,4.0,3060.0,151.0,2018,648,4.511408806173617,5.525891090141561
1729,Nokia,Android,13.84,yes,no,0.3,5.0,16.0,2.0,3000.0,180.0,2020,193,3.616308761279101,4.10016094754354
1730,Nokia,Android,13.84,yes,no,0.3,5.0,16.0,2.0,3000.0,180.0,2020,356,4.055430468722875,4.591983624183916
1731,Nokia,Android,13.84,yes,no,0.3,5.0,16.0,2.0,3000.0,180.0,2020,293,3.690627924648053,4.087487774758888
1732,Nokia,Android,13.84,yes,no,0.3,5.0,16.0,2.0,3000.0,180.0,2020,260,3.988243031339555,4.617888958395866
1733,Nokia,Android,13.84,yes,no,8.0,5.0,32.0,4.0,2500.0,157.0,2019,226,4.178992036282385,4.49345619635809
1734,Nokia,Android,14.5,yes,no,8.0,5.0,16.0,1.0,3000.0,155.0,2020,139,3.9564225927248304,4.011506283913096
1735,Nokia,Android,14.5,yes,no,8.0,5.0,16.0,1.0,3000.0,155.0,2020,196,3.879086505181881,4.011506283913096
1736,Nokia,Android,14.5,yes,no,13.0,5.0,16.0,2.0,3000.0,153.0,2019,390,3.1742967814702334,4.085808231199814
1737,Nokia,Android,14.5,yes,no,13.0,5.0,16.0,2.0,3000.0,153.0,2019,235,4.022311359322269,4.085808231199814
1738,Nokia,Android,14.5,yes,no,5.0,8.0,32.0,4.0,3000.0,161.0,2019,492,4.251775570170929,5.004214726293333
1739,Nokia,Android,14.83,yes,no,8.0,8.0,64.0,4.0,3060.0,160.0,2018,634,4.410492606984553,5.795571310283933
1740,Nokia,Android,14.88,yes,no,8.0,8.0,64.0,4.0,3060.0,160.0,2018,525,4.566948973167894,5.026639868237972
1741,Nokia,Android,15.21,yes,no,5.0,20.0,128.0,4.0,3320.0,172.0,2019,294,5.19295685089021,6.429235489968062
1742,Nokia,Android,15.24,yes,no,8.0,8.0,32.0,4.0,3500.0,180.0,2018,642,4.2078220459818745,5.0125002207057685
1743,Nokia,Android,15.24,yes,no,8.0,16.0,64.0,4.0,3800.0,183.0,2018,704,4.4595662121293,5.64265147465197
1744,Nokia,Android,15.29,yes,no,13.0,5.0,32.0,2.0,4000.0,183.0,2019,259,4.346140356109473,4.438288813682014
1745,Nokia,Android,15.29,yes,no,13.0,5.0,32.0,2.0,4000.0,183.0,2019,520,4.145671189387441,4.438288813682014
1746,Nokia,Android,15.32,yes,no,5.0,8.0,32.0,3.0,3500.0,180.0,2019,249,4.104459895963194,4.950106501021434
1747,Nokia,Android,15.32,yes,no,5.0,8.0,32.0,3.0,3500.0,180.0,2019,417,4.145354483129846,4.950106501021434
1748,Nokia,Android,15.32,yes,no,5.0,20.0,64.0,4.0,3500.0,180.0,2019,434,4.725350346244197,5.127291769495933
1749,Nokia,Android,15.32,yes,no,5.0,20.0,64.0,4.0,3500.0,180.0,2019,459,4.789406574986818,5.127291769495933
1750,Nokia,Android,15.7,yes,no,8.0,20.0,64.0,4.0,3500.0,180.0,2018,485,4.609062600703435,5.989212012054688
1751,Nokia,Android,15.9,yes,no,13.0,5.0,32.0,4.0,4000.0,181.0,2019,317,4.57933942595357,4.86128418897221
1752,Nokia,Android,16.23,yes,no,5.0,16.0,128.0,4.0,3500.0,180.0,2019,188,4.620551288026394,5.67112153241664
1753,Nokia,Android,16.56,yes,no,0.3,8.0,64.0,3.0,4000.0,200.0,2020,310,4.186011750747925,5.004885462115649
1754,Nokia,Android,16.56,yes,no,0.3,8.0,64.0,3.0,4000.0,200.0,2020,296,4.160756327741352,4.996468754178678
1755,Nokia,Android,17.3,yes,yes,0.3,24.0,64.0,6.0,4500.0,220.0,2020,284,5.314043067009519,6.216845593362383
1756,Nokia,Android,17.3,yes,yes,0.3,24.0,64.0,6.0,4500.0,220.0,2020,127,4.602667055769973,6.2143880742186415
1757,Nokia,Android,18.01,no,no,8.0,5.0,32.0,4.0,5300.0,318.0,2014,893,4.55744944977668,5.771160709986149
1758,Nokia,Others,5.18,no,no,0.3,0.0,,0.02,1100.0,78.4,2015,559,2.587011872725154,3.3786108829893595
1759,Nokia,Others,5.18,no,no,5.0,0.0,,0.03,1020.0,157.0,2019,501,2.343727036325221,3.420346200500916
1760,Nokia,Others,5.18,no,no,0.3,0.0,0.06,,,82.6,2016,1023,2.7650604558189897,3.6579046498145056
1761,Nokia,Others,5.18,no,no,0.3,0.0,0.06,,1020.0,91.3,2020,288,2.729159164312445,2.911263116927541
1762,Nokia,Others,5.18,no,no,0.3,0.0,0.06,0.02,,81.0,2016,815,2.7186603802142257,3.374511116399649
1763,Nokia,Others,5.18,no,no,1.3,0.0,0.06,0.02,1020.0,89.6,2013,955,4.035478809355064,4.076010855533596
1764,Nokia,Others,5.18,no,no,0.3,0.0,0.06,0.02,1100.0,78.6,2015,682,2.935451342669061,3.4011973816621555
1765,Nokia,Others,5.18,no,no,0.3,0.0,0.06,0.02,1200.0,88.2,2020,266,3.370738174177447,3.6990772790903823
1766,Nokia,Others,5.18,no,no,0.3,0.0,0.06,0.03,1020.0,90.5,2020,322,2.519308076505333,3.386422096080001
1767,Nokia,Others,5.18,no,no,2.0,0.0,0.06,0.03,1100.0,79.0,2015,798,3.031099417391282,3.70080802497921
1768,Nokia,Others,5.18,no,no,5.0,0.0,0.06,0.03,1200.0,101.1,2013,863,4.39197696552705,4.943283931738559
1769,Nokia,Others,5.18,no,no,0.3,0.0,0.1,,1200.0,88.2,2020,327,3.062923523094314,3.689129422869144
1770,Nokia,Others,5.18,no,no,2.0,0.0,0.1,0.02,1000.0,160.0,2017,554,3.7727609380946383,4.098668533702155
1771,Nokia,Others,5.18,no,no,2.0,0.0,0.1,0.02,1100.0,79.0,2015,1012,3.199896858270398,3.735763040012787
1772,Nokia,Others,5.18,no,no,3.15,0.0,0.1,0.02,1110.0,102.0,2013,1006,4.1675950239616935,4.237578730308009
1773,Nokia,Others,5.18,no,no,2.0,0.0,0.1,0.02,1200.0,88.2,2017,680,3.6025042383671906,4.256746818247124
1774,Nokia,Others,5.18,no,no,2.0,0.0,0.1,0.02,1830.0,83.6,2014,565,3.072230244526716,3.7123518102990793
1775,Nokia,Others,5.18,no,no,0.3,0.0,0.1,0.03,1020.0,90.5,2020,272,2.9101743851923443,3.3998631586490187
1776,Nokia,Others,5.18,no,no,5.0,0.0,0.1,0.03,1020.0,91.3,2013,1070,4.052654135167892,4.068513802187579
1777,Nokia,Others,5.18,no,no,0.3,0.0,0.1,0.03,1020.0,91.3,2020,148,2.5649493574615367,3.011605622710281
1778,Nokia,Others,5.18,no,no,2.0,0.0,0.1,0.03,1200.0,97.3,2013,713,3.2160718975354663,3.9351534228170006
1779,Nokia,Others,5.18,yes,no,0.3,0.0,,0.02,1200.0,86.5,2019,234,2.7212954278522306,3.6883793290722537
1780,Nokia,Others,5.18,yes,no,2.0,0.0,0.06,0.02,1200.0,88.1,2018,582,3.559909072816976,4.611251656303959
1781,Nokia,Others,5.18,yes,no,2.0,0.0,0.1,0.02,1100.0,117.0,2018,417,3.9160150266976834,4.505681287487349
1782,Nokia,Others,5.18,yes,no,0.3,0.0,0.1,0.03,1200.0,86.5,2019,414,2.7893229212309465,3.684620397193553
1783,Nokia,Others,5.28,no,no,2.0,0.0,0.06,0.02,1200.0,91.8,2015,867,2.9349201341572337,4.219654753187547
1784,Nokia,Others,5.28,no,no,2.0,0.0,0.06,0.03,1200.0,91.8,2015,772,3.285412348668445,4.24763773163523
1785,Nokia,Others,5.28,no,no,2.0,0.0,0.06,0.03,1200.0,101.0,2013,782,3.292126286607793,4.081765780015241
1786,Nokia,Others,5.28,no,no,2.0,0.0,0.06,0.03,1200.0,101.3,2013,893,3.4183822064162563,4.092509546276371
1787,Nokia,Others,5.28,no,no,1.3,0.0,0.06,0.03,1830.0,89.3,2014,717,3.541828511401901,4.103139109903596
1788,Nokia,Others,5.28,no,no,2.0,0.0,0.1,0.02,1200.0,99.8,2014,631,3.367295829986474,3.914021008090819
1789,Nokia,Others,5.28,no,no,2.0,0.0,0.1,0.03,1200.0,100.6,2014,654,3.373826184866024,3.933197240659553
1790,Nokia,Others,5.28,yes,no,2.0,0.0,0.06,0.03,1500.0,118.0,2019,339,3.4170707308184456,4.085303817569952
1791,Nokia,Others,5.28,yes,no,2.0,0.0,0.1,0.03,1500.0,118.0,2019,295,3.4445761049641,4.085303817569952
1792,Nokia,Others,7.62,no,no,5.0,0.0,,0.02,1010.0,100.0,2013,1043,3.5357282746197614,4.370586444531326
1793,Nokia,Others,7.62,no,no,5.0,0.0,0.06,,1200.0,111.4,2013,1001,3.827771452980555,4.605770006060059
1794,Nokia,Others,7.62,no,no,3.15,0.0,0.06,0.02,1200.0,98.2,2013,668,3.532517998989513,4.382526509715532
1795,Nokia,Others,7.62,no,no,2.0,0.0,0.1,0.02,1110.0,103.7,2013,660,3.2950958507796098,4.380024632003209
1796,Nokia,Others,7.62,no,no,5.0,0.0,0.1,0.03,1200.0,110.2,2013,987,3.881357591117261,4.5173220954148965
1797,Nokia,Windows,10.16,no,no,5.0,1.6,16.0,4.0,1430.0,129.0,2014,1055,3.7395725684294554,4.5976419195673
1798,Nokia,Windows,10.16,no,no,5.0,1.6,16.0,4.0,1430.0,129.0,2014,1062,3.535145354171894,4.6023662586553575
1799,Nokia,Windows,10.16,no,no,5.0,1.25,32.0,4.0,1430.0,124.0,2013,721,3.516904189374126,4.789489745444719
1800,Nokia,Windows,10.16,no,no,5.0,1.25,32.0,4.0,1430.0,124.0,2013,1051,3.58351893845611,4.237289838207198
1801,Nokia,Windows,10.24,no,no,6.7,1.3,32.0,4.0,2000.0,128.0,2013,781,4.302712827954156,5.294208938503494
1802,Nokia,Windows,10.29,no,no,5.0,1.6,32.0,4.0,1830.0,134.0,2014,825,4.209902902856373,4.949114437448006
1803,Nokia,Windows,10.29,no,no,5.0,1.6,32.0,4.0,1830.0,134.0,2014,573,3.9884283366305513,4.70619130004682
1804,Nokia,Windows,10.29,yes,no,8.0,1.3,16.0,4.0,2000.0,139.0,2013,707,4.565077092421647,5.557407044635715
1805,Nokia,Windows,10.29,yes,no,5.0,1.6,32.0,4.0,1830.0,134.0,2014,851,3.83557383326474,4.707094805710017
1806,Nokia,Windows,10.29,yes,no,5.0,1.6,32.0,4.0,1830.0,136.0,2014,809,3.665866679804864,4.602967762432892
1807,Nokia,Windows,10.29,yes,no,41.0,1.2,32.0,4.0,2000.0,158.0,2013,988,5.105096628885081,5.989287178360175
1808,Nokia,Windows,10.29,yes,no,8.0,1.3,32.0,4.0,2000.0,162.0,2013,816,4.530231099323598,5.9398817371306265
1809,Nokia,Windows,10.34,no,no,6.7,5.0,32.0,4.0,2200.0,130.0,2014,601,3.8823882002984553,5.134856817395001
1810,Nokia,Windows,10.34,yes,no,5.0,0.3,32.0,4.0,2000.0,159.0,2013,797,4.053001598687718,5.070726440306547
1811,Nokia,Windows,10.34,yes,no,6.7,5.0,32.0,4.0,2200.0,134.0,2014,1045,4.1183865567023386,5.396804313262691
1812,Nokia,Windows,12.7,yes,no,10.0,0.9,16.0,4.0,2200.0,150.0,2014,679,4.66287289611638,5.798759265559288
1813,Nokia,Windows,12.7,yes,no,20.0,1.2,32.0,4.0,2420.0,167.0,2014,825,4.489647094732552,5.915339156718491
1814,Nokia,Windows,12.7,yes,no,20.0,1.2,32.0,4.0,2420.0,167.0,2014,881,4.759092268260348,5.989237068117631
1815,Nokia,Windows,15.24,yes,no,20.0,1.2,16.0,4.0,3400.0,209.0,2013,1052,4.866379938108757,5.861014117723917
1816,Nokia,Windows,15.24,yes,no,5.0,0.3,32.0,4.0,3400.0,220.0,2013,817,4.502915951949335,5.345344071975791
1817,Nokia,Windows,25.43,yes,no,6.7,2.0,32.0,4.0,1200.0,615.0,2013,1067,4.9783186926197125,5.882430626083847
1818,OnePlus,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2525.0,138.0,2015,1050,4.621928969803046,5.598940343132618
1819,OnePlus,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3100.0,162.0,2014,616,4.679163865896418,5.514436302925282
1820,OnePlus,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3300.0,175.0,2015,913,4.831030044796529,5.6995401553980685
1821,OnePlus,Android,12.83,yes,no,16.0,8.0,64.0,4.0,3000.0,158.0,2016,996,4.435448911169876,5.993437599359596
1822,OnePlus,Android,12.83,yes,no,16.0,16.0,64.0,4.0,3400.0,158.0,2016,986,4.936701665718133,6.091287257387372
1823,OnePlus,Android,12.83,yes,no,16.0,16.0,128.0,4.0,3300.0,153.0,2017,875,4.735584224710024,6.213026848905861
1824,OnePlus,Android,15.27,yes,no,16.0,16.0,128.0,4.0,3300.0,162.0,2017,623,5.194733050291466,6.21496803363774
1825,OnePlus,Android,15.95,yes,no,16.0,16.0,128.0,4.0,3300.0,177.0,2018,386,5.380404137546146,6.252635792518849
1826,OnePlus,Android,16.28,yes,no,16.0,16.0,256.0,4.0,3700.0,185.0,2018,489,5.065754593317335,6.552422291359973
1827,OnePlus,Android,16.28,yes,no,16.0,16.0,256.0,4.0,3700.0,185.0,2018,496,5.000046092541988,6.309445439183026
1828,OnePlus,Android,16.64,yes,no,16.0,16.0,128.0,8.0,3800.0,190.0,2019,381,5.137326680455911,5.946702509133986
1829,OnePlus,Android,16.64,yes,no,16.0,16.0,128.0,8.0,3800.0,190.0,2019,476,4.947127352839874,5.946702509133986
1830,OnePlus,Android,16.64,yes,yes,16.0,16.0,128.0,8.0,4300.0,180.0,2020,110,5.620944196347197,6.609308811083168
1831,OnePlus,Android,16.64,yes,yes,16.0,16.0,128.0,8.0,4300.0,180.0,2020,208,5.288166015491662,6.474106722399684
1832,OnePlus,Android,16.64,yes,yes,16.0,16.0,128.0,8.0,4300.0,180.0,2020,186,5.482927968145463,6.6050543188845
1833,OnePlus,Android,16.64,yes,yes,16.0,16.0,128.0,8.0,4300.0,180.0,2020,232,5.235164551542768,6.478525003073694
1834,OnePlus,Android,16.94,yes,no,16.0,16.0,256.0,8.0,4085.0,206.0,2019,341,5.533073233190413,6.312841274833859
1835,OnePlus,Android,16.94,yes,no,16.0,16.0,256.0,8.0,4085.0,206.0,2019,367,5.415344561072911,6.312841274833859
1836,OnePlus,Android,16.94,yes,yes,16.0,16.0,128.0,6.0,4000.0,206.0,2019,294,5.670983762904815,6.6866471547799975
1837,OnePlus,Android,16.94,yes,yes,16.0,16.0,128.0,6.0,4000.0,206.0,2019,523,5.342525621212357,6.684361696412718
1838,OnePlus,Android,16.94,yes,yes,16.0,16.0,256.0,12.0,4085.0,206.0,2019,458,5.713402718033191,6.686160527657778
1839,OnePlus,Android,16.94,yes,yes,16.0,16.0,256.0,12.0,4085.0,206.0,2019,280,5.079850363117729,6.6857610669244485
1840,Oppo,Android,10.16,no,no,3.15,0.3,16.0,4.0,1700.0,125.0,2014,1028,3.745496054532832,4.604269780744927
1841,Oppo,Android,10.16,no,no,3.15,0.3,16.0,4.0,1700.0,125.0,2015,1076,3.68034312309165,4.584967478670572
1842,Oppo,Android,10.16,no,no,3.15,0.3,16.0,4.0,1700.0,140.75,2013,877,4.165113633110308,5.676034365453476
1843,Oppo,Android,10.24,no,no,5.0,2.0,16.0,4.0,1700.0,141.5,2013,572,3.704014341698207,4.598749618185169
1844,Oppo,Android,10.29,no,no,5.0,2.0,16.0,4.0,1900.0,128.0,2014,804,4.098004523053588,4.870453263496393
1845,Oppo,Android,10.29,no,no,5.0,2.0,16.0,4.0,1900.0,130.0,2014,992,3.536602018668358,5.082335608261447
1846,Oppo,Android,10.29,no,no,5.0,2.0,16.0,4.0,2000.0,135.0,2015,593,4.066287964439575,4.8672267108009
1847,Oppo,Android,10.29,no,no,8.0,2.0,32.0,4.0,2000.0,135.0,2015,578,3.773450355564206,4.261129379866926
1848,Oppo,Android,10.29,yes,no,8.0,5.0,8.0,1.0,2000.0,135.0,2015,1076,4.024637149797281,5.009968405108552
1849,Oppo,Android,10.29,yes,no,8.0,5.0,8.0,1.0,2000.0,135.0,2015,917,4.097007679641584,4.991928066630559
1850,Oppo,Android,10.29,yes,no,5.0,2.0,16.0,4.0,1900.0,132.5,2014,602,3.9998507157936665,4.938136283280016
1851,Oppo,Android,10.29,yes,no,8.0,2.0,32.0,4.0,2000.0,135.0,2015,726,4.180369341573185,5.07060087526369
1852,Oppo,Android,10.29,yes,no,8.0,5.0,32.0,4.0,2000.0,135.0,2015,1011,4.037597828336212,5.00930107108312
1853,Oppo,Android,10.34,no,no,5.0,2.0,16.0,4.0,1900.0,145.0,2014,775,4.252344965204106,5.30395146516513
1854,Oppo,Android,10.34,no,no,8.0,1.9,16.0,4.0,2000.0,110.0,2013,860,4.466367783107633,5.5255326172323
1855,Oppo,Android,10.34,no,no,8.0,2.0,16.0,4.0,2000.0,128.0,2014,682,4.468319003238894,5.476086911973929
1856,Oppo,Android,10.34,yes,no,8.0,5.0,32.0,4.0,2000.0,130.0,2015,562,4.372985890021733,5.597940361567465
1857,Oppo,Android,12.7,no,no,8.0,5.0,16.0,4.0,2410.0,140.0,2013,691,4.357862007674584,5.704382294728169
1858,Oppo,Android,12.7,yes,no,13.0,13.0,16.0,4.0,2140.0,150.0,2014,835,4.522657764413627,5.799940779549228
1859,Oppo,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2320.0,147.0,2015,909,4.645640118541804,5.522740099360627
1860,Oppo,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2320.0,147.0,2015,959,4.91705694713669,5.887270018090125
1861,Oppo,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2400.0,146.0,2015,669,3.989909544085217,5.474243516253131
1862,Oppo,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2410.0,140.0,2014,790,4.630545492319319,5.677027737347381
1863,Oppo,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2420.0,130.0,2015,883,4.273187854639731,5.828710295806556
1864,Oppo,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2420.0,141.0,2015,957,4.235120483100881,4.919542873692917
1865,Oppo,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2420.0,160.0,2015,643,4.056988775678332,5.389619524954822
1866,Oppo,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2500.0,134.0,2016,554,4.754279608575932,5.440207477547653
1867,Oppo,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2630.0,136.0,2016,578,4.375127892982725,5.39144334453752
1868,Oppo,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2410.0,140.0,2014,678,4.697019839617971,5.598829283437918
1869,Oppo,Android,12.75,yes,no,13.0,5.0,16.0,4.0,2000.0,155.0,2014,777,4.094011173320863,5.994709277272871
1870,Oppo,Android,12.75,yes,no,13.0,5.0,16.0,4.0,3000.0,137.0,2017,736,4.523092074952484,5.195896968948567
1871,Oppo,Android,12.75,yes,no,13.0,5.0,16.0,4.0,3000.0,137.0,2018,527,4.174233411906258,4.869532453118255
1872,Oppo,Android,12.75,yes,no,13.0,5.0,32.0,4.0,2000.0,155.0,2015,662,4.139158578011894,5.299167005502614
1873,Oppo,Android,12.75,yes,no,13.0,16.0,32.0,4.0,2900.0,147.0,2016,1049,4.562053894914463,5.290738721024487
1874,Oppo,Android,12.75,yes,no,13.0,5.0,32.0,4.0,2900.0,147.0,2017,748,4.131319165013462,5.002401489169152
1875,Oppo,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2800.0,170.0,2014,594,4.704472387061954,5.911203065505174
1876,Oppo,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3075.0,165.0,2015,587,4.500920164614292,5.3047466543129405
1877,Oppo,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3000.0,171.0,2014,607,4.905200701620736,6.083222972347523
1878,Oppo,Android,12.83,yes,no,16.0,16.0,32.0,4.0,3000.0,192.0,2014,703,4.877408616946019,6.310172791289864
1879,Oppo,Android,12.83,yes,no,13.0,8.0,32.0,4.0,3070.0,155.0,2015,738,4.456206032848133,5.561143063000952
1880,Oppo,Android,12.83,yes,no,13.0,8.0,32.0,4.0,3075.0,160.0,2016,782,4.514479320703588,5.675040005790547
1881,Oppo,Android,12.83,yes,no,13.0,16.0,64.0,4.0,2850.0,145.0,2016,613,4.826391891739602,5.858133134486126
1882,Oppo,Android,12.83,yes,no,16.0,16.0,64.0,4.0,3010.0,145.0,2016,1077,5.089754498548855,6.110402471179496
1883,Oppo,Android,12.83,yes,no,13.0,16.0,64.0,4.0,3075.0,160.0,2016,1022,4.73356340075649,5.527761030410726
1884,Oppo,Android,12.83,yes,no,13.0,16.0,64.0,4.0,3200.0,148.0,2017,648,4.6778628713815325,5.639421715495812
1885,Oppo,Android,12.83,yes,no,13.0,16.0,64.0,4.0,3200.0,153.0,2017,707,5.003543540282499,5.742073268388924
1886,Oppo,Android,12.83,yes,no,13.0,18.0,64.0,4.0,3200.0,153.0,2017,790,4.642947550322122,5.563408678470003
1887,Oppo,Android,12.83,yes,no,13.0,20.0,128.0,4.0,3000.0,150.0,2017,709,5.154331516019656,5.993861671707704
1888,Oppo,Android,12.88,yes,no,13.0,8.0,64.0,4.0,3180.0,143.0,2018,407,4.561427263040173,5.018603463745433
1889,Oppo,Android,12.88,yes,no,13.0,8.0,64.0,4.0,3180.0,143.0,2018,443,4.525477417078843,5.294409741717019
1890,Oppo,Android,12.93,no,no,13.0,13.0,16.0,4.0,3610.0,213.0,2013,621,4.844738115716443,6.065272474252702
